File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user475_file211_yearofbirth_unknown_sex_XY.23andme.txt;574406;224;7;217;6;4
user473_file208_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;10;276;7;5
user478_file212_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;13;273;5;4
user47_file21_yearofbirth_1984_sex_XY.23andme.txt;960520;286;13;273;16;4
user479_file213_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;14;272;4;4
user480_file214_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;10;276;5;4
user481_file215_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;12;274;6;4
user484_file217_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;12;274;6;5
user486_file218_yearofbirth_unknown_sex_unknown.23andme.txt;966983;298;20;278;5;4
user483_file216_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;10;280;6;4
user491_file221_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;12;274;4;4
user494_file222_yearofbirth_unknown_sex_unknown.23andme.txt;966983;298;19;279;6;5
user497_file224_yearofbirth_unknown_sex_unknown.23andme.txt;966983;298;20;278;5;1
user500_file286_yearofbirth_1956_sex_XY.23andme.txt;960613;284;7;277;6;5
user495_file223_yearofbirth_1965_sex_XX.23andme.txt;960566;290;11;279;7;7
user512_file233_yearofbirth_unknown_sex_unknown.23andme.txt;1764;0;0;0;0;0
user502_file226_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;11;279;6;5
user503_file274_yearofbirth_1962_sex_XX.23andme.txt;960613;288;9;279;5;4
user505_file229_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;12;274;6;5
user513_file234_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;20;282;6;4
user518_file235_yearofbirth_unknown_sex_unknown.23andme.txt;577727;183;10;173;2;1
user519_file236_yearofbirth_1987_sex_XY.23andme.txt;960566;286;15;269;461;42
user51_file119_yearofbirth_1961_sex_XY.23andme.txt;966983;298;20;278;8;5
user526_file239_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;10;276;5;4
user528_file240_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;12;274;16;7
user536_file243_yearofbirth_unknown_sex_unknown.23andme.txt;1764;0;0;0;0;0
user530_file241_yearofbirth_1970_sex_XY.23andme.txt;960566;286;13;273;16;5
user533_file242_yearofbirth_1984_sex_XY.23andme.txt;960566;286;10;276;5;5
user538_file245_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;12;274;8;5
user539_file246_yearofbirth_1983_sex_XX.23andme.txt;960566;290;11;279;5;4
user53_file22_yearofbirth_unknown_sex_unknown.23andme.txt;960520;286;10;276;5;4
user541_file247_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;12;274;7;5
user544_file250_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;22;280;6;5
user549_file252_yearofbirth_1948_sex_XY.23andme.txt;960566;286;12;274;7;5
user54_file23_yearofbirth_1972_sex_XY.23andme.txt;966983;298;20;278;6;4
user554_file256_yearofbirth_1948_sex_XY.23andme.txt;960613;284;8;276;7;5
user555_file253_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;5;4
user558_file255_yearofbirth_unknown_sex_unknown.23andme.txt;960566;286;11;275;4;4
user556_file254_yearofbirth_unknown_sex_unknown.23andme.txt;991786;296;8;288;15;4
user55_file24_yearofbirth_unknown_sex_unknown.23andme.txt;960520;286;10;276;5;4
user561_file257_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;5;1
user563_file258_yearofbirth_1980_sex_XY.23andme.txt;960613;284;9;275;6;5
user567_file259_yearofbirth_unknown_sex_XX.23andme.txt;960613;288;9;279;7;5
user569_file260_yearofbirth_unknown_sex_unknown.23andme.txt;999215;298;9;289;4;1
user56_file25_yearofbirth_unknown_sex_unknown.23andme.txt;989791;298;21;277;6;4
user580_file265_yearofbirth_unknown_sex_unknown.23andme.txt;1766;0;0;0;0;0
user572_file261_yearofbirth_unknown_sex_unknown.23andme.txt;966977;297;20;277;7;5
user574_file262_yearofbirth_1959_sex_XY.23andme.txt;966977;297;21;276;6;4
user578_file263_yearofbirth_1980_sex_XX.23andme.txt;966983;302;20;282;5;4
user581_file266_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;11;275;6;4
user583_file268_yearofbirth_1983_sex_XY.23andme.txt;960613;284;9;275;5;4
user584_file269_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;4;4
user585_file270_yearofbirth_unknown_sex_XY.23andme.txt;960613;284;7;277;6;5
user588_file428_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;7;4
user589_file273_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;4;4
user58_file26_yearofbirth_1985_sex_XX.23andme.txt;966977;297;20;277;3;4
user594_file276_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;7;5
user595_file277_yearofbirth_unknown_sex_unknown.23andme.txt;991645;301;11;290;16;4
user59_file35_yearofbirth_unknown_sex_unknown.23andme.txt;960520;286;11;275;4;4
user604_file280_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;5;1
user602_file279_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;11;273;4;4
user607_file281_yearofbirth_1976_sex_XY.23andme.txt;960613;284;7;277;7;5
user608_file282_yearofbirth_unknown_sex_unknown.23andme.txt;574514;225;6;219;4;5
user609_file401_yearofbirth_1988_sex_XY.23andme.txt;960613;284;10;274;4;4
user60_file27_yearofbirth_1982_sex_XY.23andme.txt;991600;297;11;286;5;4
user610_file301_yearofbirth_1981_sex_XY.23andme.txt;960613;284;10;274;5;4
user613_file285_yearofbirth_unknown_sex_XY.23andme.txt;991786;296;8;288;6;5
user617_file289_yearofbirth_unknown_sex_unknown.23andme.txt;574514;225;6;219;4;5
user615_file287_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;5;1
user616_file288_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;12;278;5;4
user61_file28_yearofbirth_unknown_sex_unknown.23andme.txt;996065;307;17;290;6;4
user626_file290_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;15;4
user62_file29_yearofbirth_1966_sex_XY.23andme.txt;578339;229;7;222;15;5
user627_file291_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;4;1
user636_file292_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;5;4
user642_file294_yearofbirth_unknown_sex_unknown.23andme.txt;574514;225;5;220;2;4
user644_file295_yearofbirth_1960_sex_XY.23andme.txt;574514;225;5;220;15;4
user63_file31_yearofbirth_unknown_sex_unknown.23andme.txt;996065;307;17;290;14;4
user637_file293_yearofbirth_1989_sex_XY.23andme.txt;960613;284;8;276;4;4
user649_file335_yearofbirth_1985_sex_unknown.23andme.txt;960613;284;8;276;5;1
user648_file298_yearofbirth_1987_sex_XY.23andme.txt;960520;286;11;275;4;4
user646_file297_yearofbirth_1955_sex_XY.23andme.txt;960613;284;9;275;5;4
user645_file296_yearofbirth_1978_sex_XY.23andme.txt;960613;284;10;274;5;4
user64_file30_yearofbirth_1965_sex_XY.23andme.txt;576517;227;6;221;15;4
user662_file304_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;7;222;4;5
user650_file299_yearofbirth_1984_sex_XY.23andme.txt;960613;284;8;276;4;4
user651_file300_yearofbirth_1962_sex_XY.23andme.txt;960613;284;9;275;6;5
user663_file305_yearofbirth_unknown_sex_unknown.23andme.txt;574514;225;5;220;6;5
user662_file340_yearofbirth_unknown_sex_unknown.23andme.txt;991786;300;9;291;5;5
user667_file308_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;7;5
user668_file309_yearofbirth_unknown_sex_unknown.23andme.txt;991786;296;9;287;7;5
user669_file471_yearofbirth_1970_sex_XY.23andme.txt;960613;284;8;276;4;4
user672_file311_yearofbirth_1937_sex_XX.23andme.txt;960613;288;10;278;4;4
user673_file312_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;7;277;7;5
user675_file313_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;12;278;5;4
user678_file315_yearofbirth_1971_sex_XY.23andme.txt;991786;296;8;288;15;4
user682_file317_yearofbirth_unknown_sex_unknown.23andme.txt;574514;225;8;217;16;4
user684_file319_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;7;281;7;5
user685_file545_yearofbirth_1979_sex_XX.23andme.txt;960613;288;10;278;3;4
