File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user126_file57_yearofbirth_unknown_sex_unknown.23andme.txt;578337;233;10;223;5;4
user137_file58_yearofbirth_unknown_sex_unknown.23andme.txt;996065;311;22;289;3;4
user139_file59_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;25;277;6;7
user13_file4_yearofbirth_1979_sex_XY.23andme.txt;966983;302;24;278;2;4
user141_file60_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;18;272;4;4
user143_file75_yearofbirth_unknown_sex_unknown.23andme.txt;574405;228;12;216;3;4
user148_file63_yearofbirth_1971_sex_XY.23andme.txt;576516;231;10;221;4;4
user144_file61_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;23;279;3;4
user146_file62_yearofbirth_1971_sex_XY.23andme.txt;960545;290;18;272;3;4
user14_file6_yearofbirth_unknown_sex_unknown.23andme.txt;576517;231;6;225;4;4
user154_file65_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;23;279;3;4
user159_file67_yearofbirth_1984_sex_XX.23andme.txt;960545;290;11;279;2;4
user160_file153_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;12;278;3;1
user158_file66_yearofbirth_unknown_sex_unknown.23andme.txt;1677118;458;124;114;1;0
user161_file68_yearofbirth_unknown_sex_unknown.23andme.txt;574405;228;5;223;3;4
user165_file71_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;15;275;3;7
user168_file73_yearofbirth_1988_sex_XY.23andme.txt;960520;290;15;275;2;4
user169_file74_yearofbirth_unknown_sex_unknown.23andme.txt;574405;228;10;218;3;4
user175_file76_yearofbirth_1974_sex_XY.23andme.txt;960545;290;14;276;4;4
user17_file143_yearofbirth_unknown_sex_XX.23andme.txt;578320;233;11;222;4;7
user180_file322_yearofbirth_1980_sex_XY.23andme.txt;574405;228;9;219;3;4
user177_file78_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;14;276;4;4
user181_file79_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;15;275;3;4
user187_file267_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;9;220;3;4
user183_file80_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;16;274;4;7
user189_file174_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;11;279;3;4
user192_file82_yearofbirth_unknown_sex_XX.23andme.txt;966983;302;19;283;4;4
user199_file86_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;27;275;4;4
user200_file84_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;14;276;2;4
user1_file9_yearofbirth_1985_sex_XY.23andme.txt;966983;302;24;278;3;4
user19_file7_yearofbirth_unknown_sex_unknown.23andme.txt;996062;310;22;288;4;4
user202_file85_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;15;275;2;4
user204_file88_yearofbirth_1957_sex_XY.23andme.txt;960545;290;16;274;2;4
user20_file45_yearofbirth_unknown_sex_unknown.23andme.txt;574404;228;10;218;2;4
user207_file89_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;15;275;5;4
user215_file91_yearofbirth_unknown_sex_unknown.23andme.txt;576516;231;18;213;3;4
user212_file90_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;15;275;2;4
user217_file92_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;17;273;3;4
user216_file109_yearofbirth_1984_sex_XY.23andme.txt;960545;290;15;275;3;4
user229_file102_yearofbirth_unknown_sex_unknown.23andme.txt;574405;228;9;219;2;4
user22_file8_yearofbirth_1975_sex_XY.23andme.txt;966977;301;23;278;2;4
user231_file93_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;24;278;4;7
user240_file94_yearofbirth_1948_sex_XX.23andme.txt;966983;302;19;283;3;4
user241_file107_yearofbirth_1984_sex_XY.23andme.txt;991624;301;16;285;4;4
user251_file97_yearofbirth_unknown_sex_XX.23andme.txt;960545;290;10;280;5;4
user252_file99_yearofbirth_unknown_sex_unknown.23andme.txt;574405;228;9;219;3;4
user253_file98_yearofbirth_unknown_sex_unknown.23andme.txt;966977;301;23;278;2;4
user254_file100_yearofbirth_1900_sex_XY.23andme.txt;966977;301;24;277;3;4
user262_file103_yearofbirth_1975_sex_XY.23andme.txt;578320;233;10;223;3;4
user258_file101_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;16;274;2;4
user267_file105_yearofbirth_unknown_sex_unknown.23andme.txt;574405;228;6;222;3;7
user266_file104_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;16;274;4;4
user268_file106_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;12;278;2;4
user26_file237_yearofbirth_unknown_sex_unknown.23andme-exome-vcf.txt;103986;62;0;380;17;7
user26_file10_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;23;279;4;7
user276_file110_yearofbirth_1972_sex_XY.23andme.txt;960545;290;14;276;2;4
user278_file112_yearofbirth_unknown_sex_XX.23andme.txt;645363;60;0;60;1;0
user279_file113_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;10;280;2;4
user280_file114_yearofbirth_1989_sex_XX.23andme.txt;991624;301;11;290;2;4
user281_file116_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;10;280;4;4
user284_file117_yearofbirth_1961_sex_XY.23andme.txt;991600;301;16;285;4;4
user287_file120_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;23;279;4;4
user285_file118_yearofbirth_1976_sex_XY.23andme.txt;996065;311;21;290;5;7
user288_file121_yearofbirth_1987_sex_XX.23andme.txt;960545;290;13;277;4;4
user294_file125_yearofbirth_1963_sex_XY.23andme.txt;966983;302;24;278;2;4
user296_file127_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;15;275;3;4
